ID,Mark,Keep,Location,Pool_1,Pool_2,KG,NK,NG,sp,Sex1,SL1_mm,mass1_gr,surv,Sex2,SL2_mm,mass2_gr,ReleaseDate,Date,Comments_1,Comments_2
NAR-1B5Y,1B5Y,1,NAR,3,3,1,0,0,Killifish,M,77,1.903,1,M,78.39,4.732,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1R7O,1R7O,1,NAR,3,3,1,0,0,Killifish,F,52.5,1.237,1,F,54.05,1.394,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3R5O,3R5O,1,NAR,3,3,1,0,0,Killifish,F,44,0.757,1,F,48.67,1.024,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5Y,5Y,1,NAR,3,3,1,0,0,Killifish,J,24,0.112,1,J,32.66,0.278,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1B9Y,1B9Y,1,NAR,3,3,1,0,0,Killifish,M,34,0.336,1,M,36.91,0.439,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3R7O,3R7O,1,NAR,3,3,1,0,0,Killifish,M,29.5,0.215,1,M,33.49,0.319,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3B5Y,3B5Y,1,NAR,3,3,1,0,0,Killifish,M,38,0.485,1,M,41.6,0.63,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3B7Y,3B7Y,1,NAR,3,3,1,0,0,Killifish,M,40,0.577,1,M,44.47,0.758,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5O,5O,1,NAR,3,3,1,0,0,Killifish,J,22,0.093,1,J,30.87,0.243,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5R7O,5R7O,1,NAR,3,3,1,0,0,Killifish,M,39.5,0.502,1,M,41.66,0.64,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5R9O,5R9O,1,NAR,3,3,1,0,0,Killifish,F,44,0.781,1,F,47.38,0.955,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1R7Y,1R7Y,1,NAR,3,3,1,0,0,Killifish,F,40,0.55,1,F,43.51,0.731,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5B9Y,5B9Y,1,NAR,3,3,1,0,0,Killifish,F,44.5,0.708,1,F,48.35,0.964,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1B3Y,1B3Y,1,NAR,3,,1,0,0,Killifish,F,79,4.468,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1B7Y,1B7Y,1,NAR,3,,1,0,0,Killifish,M,55.5,1.548,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3O,3O,1,NAR,3,,1,0,0,Killifish,J,21,0.063,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1Y,1Y,1,NAR,3,,1,0,0,Killifish,J,24,0.115,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-3B9Y,3B9Y,1,NAR,3,,1,0,0,Killifish,M,44.5,0.782,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-5B7Y,5B7Y,1,NAR,3,,1,0,0,Killifish,M,44,0.674,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-1R5Y,1R5Y,1,NAR,3,,1,0,0,Killifish,F,34,0.308,0,,,,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-663,,0,NAR,3,3,1,0,0,Killifish,F,,,,F,46.04,0.83,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-664,,0,NAR,3,3,1,0,0,Killifish,M,,,,M,31.2,0.246,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-665,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,20.46,0.07,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-666,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,27.37,0.18,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-667,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,26.17,0.146,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-668,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,21.02,0.084,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-669,,0,NAR,3,3,1,0,0,Killifish,F,,,,F,51.12,1.267,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-670,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,34.43,0.317,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-690,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,26.6,0.176,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-691,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,17.9,0.045,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-692,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,21.26,0.098,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
NAR-693,,0,NAR,3,3,1,0,0,Killifish,J,,,,J,22.32,0.087,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
QUA-3G7G,3G7G,1,QUA,3,3,1,0,1,Killifish,F,84.75,6.06,1,F,82.63,5.628,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1P7O,1P7O,1,QUA,3,3,1,0,1,Killifish,M,76.32,4.3,1,M,77.15,4.113,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3P5O,3P5O,1,QUA,3,3,1,0,1,Killifish,F,89.42,6.66,1,F,90.34,6.515,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-5G7G,5G7G,1,QUA,3,3,1,0,1,Killifish,M,59.44,1.94,1,M,59.39,1.924,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1G3O,1G3O,1,QUA,3,3,1,0,1,Killifish,M,42.55,0.65,1,M,43.35,0.687,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R3B,1R3B,1,QUA,3,3,1,0,1,Killifish,M,45.57,0.76,1,M,45.87,0.773,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1G5O,1G5O,1,QUA,3,3,1,0,1,Killifish,M,47.96,0.93,1,M,47.96,1.011,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1G7O,1G7O,1,QUA,3,3,1,0,1,Killifish,M,38.26,0.44,1,M,39.08,0.506,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R5B,1R5B,1,QUA,3,3,1,0,1,Killifish,M,47.77,0.86,1,M,47.77,0.86,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3G5O,3G5O,1,QUA,3,3,1,0,1,Killifish,F,55.26,1.56,1,F,55.42,1.652,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3G7O,3G7O,1,QUA,3,3,1,0,1,Killifish,F,53.27,1.33,1,F,53.72,1.325,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3R5B,3R5B,1,QUA,3,3,1,0,1,Killifish,M,58.36,1.79,1,M,59.16,1.732,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1O5G,1O5G,1,QUA,3,3,1,0,1,Killifish,F,39.48,0.53,1,F,42.04,0.67,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3R7B,3R7B,1,QUA,3,3,1,0,1,Killifish,M,49.12,1.08,1,M,45.45,0.754,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1O7G,1O7G,1,QUA,3,3,1,0,1,Killifish,M,44.36,0.72,1,M,51.18,1.165,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-5R7B,5R7B,1,QUA,3,3,1,0,1,Killifish,M,40.97,0.57,1,M,42.73,0.626,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3O5G,3O5G,1,QUA,3,3,1,0,1,Killifish,M,44.69,0.78,1,M,45.36,0.82,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3O7G,3O7G,1,QUA,3,3,1,0,1,Killifish,F,47.8,0.91,1,F,48.4,1.056,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R3Y,1R3Y,1,QUA,3,3,1,0,1,Killifish,F,58.16,1.71,1,F,58.26,1.786,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R5Y,1R5Y,1,QUA,3,3,1,0,1,Killifish,J,24.62,0.11,1,J,28.53,0.192,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1O3O,1O3O,1,QUA,3,3,1,0,1,Killifish,M,54.93,1.58,1,M,55.27,1.607,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R7Y,1R7Y,1,QUA,3,3,1,0,1,Killifish,F,34.33,0.35,1,F,34.72,0.372,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3R5Y,3R5Y,1,QUA,3,3,1,0,1,Killifish,F,38.61,0.5,1,F,39.47,0.525,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3R7Y,3R7Y,1,QUA,3,3,1,0,1,Killifish,M,38.98,0.49,1,M,39.38,0.64,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,TWO EYES SPOTS,DEAD
QUA-1O7O,1O7O,1,QUA,3,1,1,0,1,Killifish,M,36.68,0.4,1,M,38.28,0.462,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3O5O,3O5O,1,QUA,3,3,1,0,1,Killifish,J,29.46,0.19,1,J,27.22,0.244,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3O7O,3O7O,1,QUA,3,3,1,0,1,Killifish,J,26.29,0.15,1,J,30.13,0.233,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1Y7B,1Y7B,1,QUA,3,3,1,0,1,Killifish,J,42.19,0.56,1,M,42.86,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3Y5B,3Y5B,1,QUA,3,3,1,0,1,Killifish,F,57.33,1.64,1,F,57.73,1.671,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3Y7B,3Y7B,1,QUA,3,3,1,0,1,Killifish,M,55.19,1.43,1,M,55.75,1.555,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-2R8R,2R8R,1,QUA,3,3,1,0,1,Killifish,J,23.83,0.111,1,J,28.21,0.203,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-2R,2R,1,QUA,3,3,1,0,1,Killifish,J,16.91,0.033,1,J,20.01,0.069,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,DEAD,
QUA-3Y,3Y,1,QUA,3,3,1,0,1,Killifish,J,17.12,,1,J,23.56,0.091,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1P5O,1P5O,1,QUA,3,,1,0,1,Killifish,M,86.23,6.42,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3P7O,3P7O,1,QUA,3,,1,0,1,Killifish,F,67.05,2.53,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-5P7O,5P7O,1,QUA,3,,1,0,1,Killifish,M,75.38,4.08,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1R7B,1R7B,1,QUA,3,,1,0,1,Killifish,M,56.89,1.69,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-5G7O,5G7O,1,QUA,3,,1,0,1,Killifish,M,47.36,0.96,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1O3G,1O3G,1,QUA,3,,1,0,1,Killifish,M,58.54,1.74,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-5O7G,5O7G,1,QUA,3,,1,0,1,Killifish,M,49.39,1.08,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1O5O,1O5O,1,QUA,3,,1,0,1,Killifish,M,42.5,0.62,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1Y3B,1Y3B,1,QUA,3,,1,0,1,Killifish,J,23.59,0.11,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1B,1B,1,QUA,3,,1,0,1,Killifish,J,14.15,0.02,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,DEAD,
QUA-3O,3O,1,QUA,3,,1,0,1,Killifish,J,13.5,0.03,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,DEAD,
QUA-2B,2B,1,QUA,3,,1,0,1,Killifish,J,15.37,0.03,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-4B,4B,1,QUA,3,,1,0,1,Killifish,J,12.25,0.02,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,DEAD,
QUA-2P,2P,1,QUA,3,,1,0,1,Killifish,J,17.66,0.04,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-4P,4P,1,QUA,3,,1,0,1,Killifish,J,19.1,0.05,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-2R4R,2R4R,1,QUA,3,,1,0,1,Killifish,J,55.97,1.42,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1Y5B,1Y5B,1,QUA,3,,1,0,1,Killifish,F,41.3,0.57,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-2R6R,2R6R,1,QUA,3,,1,0,1,Killifish,F,39.25,0.46,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-4R6R,4R6R,1,QUA,3,,1,0,1,Killifish,J,20.7,0.067,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-1V,1V,1,QUA,3,,1,0,1,Killifish,J,22.04,0.08,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-3V,3V,1,QUA,3,,1,0,1,Killifish,J,17.88,0.048,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-2V,2V,1,QUA,3,,1,0,1,Killifish,J,15.71,0.03,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,DEAD,
QUA-4V,4V,1,QUA,3,,1,0,1,Killifish,J,18.5,0.054,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-4R8R,4R8R,1,QUA,3,,1,0,1,Killifish,J,22.98,0.109,0,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,10.96,0.006,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,9.62,0.035,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,14.51,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,11.3,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,12.73,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,11.49,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,15.16,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,14.94,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-,,0,QUA,3,,1,0,1,Killifish,J,14.75,,,,,,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-527,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,73.95,3.117,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-528,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,68.75,2.892,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-529,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,65.5,2.357,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-530,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,65.29,2.265,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-531,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,44.45,0.05,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-532,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,57.42,0.016,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-533,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,47.1,0.033,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-534,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,58.05,1.758,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-535,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,61.91,2.262,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-537,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,46.85,0.898,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-538,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,41.77,0.632,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-539,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,53.72,1.597,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-540,,0,QUA,3,3,1,0,1,Killifish,F,,,,F,28.33,0.202,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-541,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,17.76,0.05,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-542,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,11.66,0.016,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-543,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,16.25,0.033,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-544,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.28,0.086,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-545,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.21,0.049,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-546,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.5,0.053,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-547,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,19.48,0.06,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-548,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,29.21,0.221,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-549,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,27.22,0.166,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-550,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,20.79,0.076,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-551,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.1,0.083,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-552,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,25.72,0.141,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-553,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,26.35,0.148,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-554,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.07,0.101,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-555,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,27.15,0.161,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-556,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.15,0.063,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-557,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.7,0.059,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-558,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.59,0.93,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-559,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,16.56,0.04,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-560,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.56,0.102,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-561,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,29.86,0.231,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-562,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.07,0.09,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-563,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,26.95,0.158,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-564,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,25.28,0.135,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-565,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,20.51,0.066,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-566,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.72,0.06,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-567,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,15.16,0.03,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-568,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.97,0.114,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-569,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.75,0.088,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-570,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.61,0.075,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-571,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,29.37,0.216,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-572,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,24.86,0.131,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-573,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.12,0.08,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-574,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.41,0.081,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-575,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.07,0.09,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-576,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.33,0.05,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-577,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.9,0.107,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-578,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,16.55,0.045,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-579,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.92,0.105,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-580,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,19.11,0.058,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-581,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,17.11,0.041,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-582,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,15.57,0.026,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-583,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.62,0.107,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-584,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,17.04,0.047,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-585,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.01,0.101,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-586,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,20.42,0.072,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-587,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.1,0.091,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-588,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,18.68,0.052,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-589,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,14.31,0.024,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-590,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,21.92,0.081,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-591,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,22.72,0.102,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-592,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,45.08,0.88,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-593,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,17.66,0.048,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-594,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,12.86,0.02,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-595,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.66,0.109,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-596,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,16.2,0.038,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-597,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,23.56,0.113,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-598,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,16.19,0.037,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-599,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,44.59,1.756,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-600,,0,QUA,3,3,1,0,1,Killifish,M,,,,M,47.73,1.034,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-601,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,25.4,0.133,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA-602,,0,QUA,3,3,1,0,1,Killifish,J,,,,J,24.53,0.133,2017-04-11T00:00:00Z,2017-05-10T00:00:00Z,,
QUA2-1O3B9R,1O3B9R,1,QUA2,3,3,0,0,1,Killifish,M,44.85,1.379,1,M,44.85,1.352,2019-03-21T00:00:00Z,2019-04-17T00:00:00Z,,
