,ID,Mark,Keep,Location,Pool_1,Pool_2,KG,NK,NG,G,K,Sex1,SL1_mm,mass1_gr,surv,Sex2,SL2_mm,mass2_gr,Date,Date2,Comments_1,Comments_2
812,NAR-1173,,0,NAR,2,2,0,0,1,1,0,F,,,,F,13.62,0.069,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
813,NAR-1174,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.13,0.135,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
814,NAR-1175,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.21,0.114,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
815,NAR-1176,,0,NAR,2,2,0,0,1,1,0,M,,,,M,18.37,0.153,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
816,NAR-1177,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.71,0.129,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
817,NAR-1178,,0,NAR,2,2,0,0,1,1,0,M,,,,M,15.93,0.092,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
818,NAR-1179,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.3,0.114,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
819,NAR-1180,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.27,0.134,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
820,NAR-1181,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.94,0.161,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
821,NAR-1182,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.35,0.125,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
822,NAR-1183,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.52,0.132,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
823,NAR-1184,,0,NAR,2,2,0,0,1,1,0,M,,,,M,15.46,0.106,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
824,NAR-1185,,0,NAR,2,2,0,0,1,1,0,M,,,,M,15.02,0.093,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
825,NAR-1186,,0,NAR,2,2,0,0,1,1,0,F,,,,F,13.41,0.069,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
826,NAR-1187,,0,NAR,2,2,0,0,1,1,0,F,,,,F,13.25,0.061,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
827,NAR-1188,,0,NAR,2,2,0,0,1,1,0,F,,,,F,25.45,0.416,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
828,NAR-1189,,0,NAR,2,2,0,0,1,1,0,F,,,,F,29.08,0.619,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
829,NAR-1190,,0,NAR,2,2,0,0,1,1,0,F,,,,F,24.93,0.395,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
830,NAR-1191,,0,NAR,2,2,0,0,1,1,0,F,,,,F,21.72,0.251,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
831,NAR-1192,,0,NAR,2,2,0,0,1,1,0,F,,,,F,22.35,0.315,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
832,NAR-1193,,0,NAR,2,2,0,0,1,1,0,F,,,,F,29.18,0.622,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
833,NAR-1194,,0,NAR,2,2,0,0,1,1,0,F,,,,F,26.23,0.459,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
834,NAR-1195,,0,NAR,2,2,0,0,1,1,0,F,,,,F,21.72,0.293,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
835,NAR-1196,,0,NAR,2,2,0,0,1,1,0,F,,,,F,21.29,0.213,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
836,NAR-1197,,0,NAR,2,2,0,0,1,1,0,F,,,,F,25.58,0.42,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
837,NAR-1198,,0,NAR,2,2,0,0,1,1,0,F,,,,F,24.53,0.335,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
838,NAR-1199,,0,NAR,2,2,0,0,1,1,0,F,,,,F,21.62,0.256,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
839,NAR-1200,,0,NAR,2,2,0,0,1,1,0,F,,,,F,20.18,0.233,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
840,NAR-1201,,0,NAR,2,2,0,0,1,1,0,F,,,,F,22.35,0.27,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
841,NAR-1202,,0,NAR,2,2,0,0,1,1,0,F,,,,F,24.24,0.37,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
842,NAR-1203,,0,NAR,2,2,0,0,1,1,0,F,,,,F,24.21,0.362,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
843,NAR-1204,,0,NAR,2,2,0,0,1,1,0,F,,,,F,23.41,0.307,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
844,NAR-1205,,0,NAR,2,2,0,0,1,1,0,F,,,,F,19.81,0.176,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
845,NAR-1206,,0,NAR,2,2,0,0,1,1,0,F,,,,F,18.16,0.149,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
846,NAR-1207,,0,NAR,2,2,0,0,1,1,0,F,,,,F,28.4,0.622,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
847,NAR-1208,,0,NAR,2,2,0,0,1,1,0,F,,,,F,27.26,0.52,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
848,NAR-1209,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.71,0.115,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
849,NAR-1210,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.66,0.146,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
850,NAR-1211,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.88,0.141,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
851,NAR-1212,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.15,0.113,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
852,NAR-1213,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.52,0.151,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
853,NAR-1214,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.24,0.104,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
854,NAR-1215,,0,NAR,2,2,0,0,1,1,0,J,,,,J,13.34,0.064,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
855,NAR-1216,,0,NAR,2,2,0,0,1,1,0,J,,,,J,13.67,0.062,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
856,NAR-1217,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.69,0.144,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
857,NAR-1218,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.91,0.151,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
858,NAR-1219,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.89,0.123,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
859,NAR-1221,,0,NAR,2,2,0,0,1,1,0,F,,,,F,16.41,0.109,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
860,NAR-1222,,0,NAR,2,2,0,0,1,1,0,F,,,,F,14.93,0.083,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
861,NAR-1223,,0,NAR,2,2,0,0,1,1,0,F,,,,F,22.51,0.234,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
862,NAR-1224,,0,NAR,2,2,0,0,1,1,0,F,,,,F,25.44,0.422,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
863,NAR-1225,,0,NAR,2,2,0,0,1,1,0,F,,,,F,25.64,0.444,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
864,NAR-1226,,0,NAR,2,2,0,0,1,1,0,F,,,,F,24.99,0.431,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
865,NAR-1227,,0,NAR,2,2,0,0,1,1,0,F,,,,F,28.25,0.646,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
866,NAR-1228,,0,NAR,2,2,0,0,1,1,0,J,,,,J,9.18,0.016,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
867,NAR-1229,,0,NAR,2,2,0,0,1,1,0,J,,,,J,12.81,0.046,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
868,NAR-1230,,0,NAR,2,2,0,0,1,1,0,J,,,,J,14.37,0.061,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
869,NAR-1231,,0,NAR,2,2,0,0,1,1,0,J,,,,J,14.55,0.076,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
870,NAR-1232,,0,NAR,2,2,0,0,1,1,0,J,,,,J,14.42,0.084,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
871,NAR-1233,,0,NAR,2,2,0,0,1,1,0,M,,,,M,18.72,0.156,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
872,NAR-1234,,0,NAR,2,2,0,0,1,1,0,M,,,,M,18.12,0.139,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
873,NAR-1235,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.83,0.163,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
874,NAR-1236,,0,NAR,2,2,0,0,1,1,0,M,,,,M,18.11,0.157,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
875,NAR-1237,,0,NAR,2,2,0,0,1,1,0,M,,,,M,16.46,0.122,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
876,NAR-1238,,0,NAR,2,2,0,0,1,1,0,M,,,,M,15.62,0.105,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
877,NAR-1239,,0,NAR,2,2,0,0,1,1,0,M,,,,M,18.29,0.172,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
878,NAR-1240,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.39,0.136,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
879,NAR-1241,,0,NAR,2,2,0,0,1,1,0,M,,,,M,17.79,0.139,2017-04-19T00:00:00Z,2017-05-16T00:00:00Z,,
880,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.86,0.128,0,,,,2017-04-19T00:00:00Z,,,
881,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.84,0.11,0,,,,2017-04-19T00:00:00Z,,,
882,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.23,0.02,0,,,,2017-04-19T00:00:00Z,,,
883,NAR-,,0,NAR,2,,0,0,1,1,0,F,14.89,0.07,0,,,,2017-04-19T00:00:00Z,,,
884,NAR-,,0,NAR,2,,0,0,1,1,0,F,22.54,0.233,0,,,,2017-04-19T00:00:00Z,,,
885,NAR-,,0,NAR,2,,0,0,1,1,0,F,27.23,0.428,0,,,,2017-04-19T00:00:00Z,,,
886,NAR-,,0,NAR,2,,0,0,1,1,0,J,13.97,0.061,0,,,,2017-04-19T00:00:00Z,,,
887,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.27,0.113,0,,,,2017-04-19T00:00:00Z,,,
888,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.57,0.132,0,,,,2017-04-19T00:00:00Z,,,
889,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.74,0.023,0,,,,2017-04-19T00:00:00Z,,,
890,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.09,0.011,0,,,,2017-04-19T00:00:00Z,,,
891,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.13,0.011,0,,,,2017-04-19T00:00:00Z,,,
892,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.1,0.01,0,,,,2017-04-19T00:00:00Z,,,
893,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.76,0.118,0,,,,2017-04-19T00:00:00Z,,,
894,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.66,0.123,0,,,,2017-04-19T00:00:00Z,,,
895,NAR-,,0,NAR,2,,0,0,1,1,0,F,25.15,0.354,0,,,,2017-04-19T00:00:00Z,,,
896,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.24,0.007,0,,,,2017-04-19T00:00:00Z,,,
897,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.99,0.032,0,,,,2017-04-19T00:00:00Z,,,
898,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.13,0.011,0,,,,2017-04-19T00:00:00Z,,,
899,NAR-,,0,NAR,2,,0,0,1,1,0,J,11.07,0.028,0,,,,2017-04-19T00:00:00Z,,,
900,NAR-,,0,NAR,2,,0,0,1,1,0,F,25,0.334,0,,,,2017-04-19T00:00:00Z,,,
901,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.55,0.111,0,,,,2017-04-19T00:00:00Z,,,
902,NAR-,,0,NAR,2,,0,0,1,1,0,M,20.03,0.178,0,,,,2017-04-19T00:00:00Z,,,
903,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.78,0.099,0,,,,2017-04-19T00:00:00Z,,,
904,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.99,0.142,0,,,,2017-04-19T00:00:00Z,,,
905,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.37,0.299,0,,,,2017-04-19T00:00:00Z,,,
906,NAR-,,0,NAR,2,,0,0,1,1,0,F,17.39,0.104,0,,,,2017-04-19T00:00:00Z,,,
907,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.15,0.137,0,,,,2017-04-19T00:00:00Z,,,
908,NAR-,,0,NAR,2,,0,0,1,1,0,M,21.61,0.228,0,,,,2017-04-19T00:00:00Z,,,
909,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.49,0.05,0,,,,2017-04-19T00:00:00Z,,,
910,NAR-,,0,NAR,2,,0,0,1,1,0,J,12.16,0.037,0,,,,2017-04-19T00:00:00Z,,,
911,NAR-,,0,NAR,2,,0,0,1,1,0,F,15.19,0.072,0,,,,2017-04-19T00:00:00Z,,,
912,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.87,0.115,0,,,,2017-04-19T00:00:00Z,,,
913,NAR-,,0,NAR,2,,0,0,1,1,0,F,14.5,0.069,0,,,,2017-04-19T00:00:00Z,,,
914,NAR-,,0,NAR,2,,0,0,1,1,0,F,11.4,0.029,0,,,,2017-04-19T00:00:00Z,,,
915,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.45,0.155,0,,,,2017-04-19T00:00:00Z,,,
916,NAR-,,0,NAR,2,,0,0,1,1,0,F,12.95,0.048,0,,,,2017-04-19T00:00:00Z,,,
917,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.53,0.114,0,,,,2017-04-19T00:00:00Z,,,
918,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.37,0.132,0,,,,2017-04-19T00:00:00Z,,,
919,NAR-,,0,NAR,2,,0,0,1,1,0,F,23.22,0.28,0,,,,2017-04-19T00:00:00Z,,,
920,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.19,0.007,0,,,,2017-04-19T00:00:00Z,,,
921,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.75,0.134,0,,,,2017-04-19T00:00:00Z,,,
922,NAR-,,0,NAR,2,,0,0,1,1,0,F,28.09,,,,,,2017-04-19T00:00:00Z,,,
923,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.06,,,,,,2017-04-19T00:00:00Z,,,
924,NAR-,,0,NAR,2,,0,0,1,1,0,F,14.81,0.532,0,,,,2017-04-19T00:00:00Z,,,
925,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.66,0.022,0,,,,2017-04-19T00:00:00Z,,,
926,NAR-,,0,NAR,2,,0,0,1,1,0,F,15.4,0.082,0,,,,2017-04-19T00:00:00Z,,,
927,NAR-,,0,NAR,2,,0,0,1,1,0,F,20.9,0.175,0,,,,2017-04-19T00:00:00Z,,,
928,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.66,0.094,0,,,,2017-04-19T00:00:00Z,,,
929,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.9,0.195,0,,,,2017-04-19T00:00:00Z,,,
930,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.92,0.099,0,,,,2017-04-19T00:00:00Z,,,
931,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.55,0.028,0,,,,2017-04-19T00:00:00Z,,,
932,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.81,0.009,0,,,,2017-04-19T00:00:00Z,,,
933,NAR-,,0,NAR,2,,0,0,1,1,0,J,9.25,0.009,0,,,,2017-04-19T00:00:00Z,,,
934,NAR-,,0,NAR,2,,0,0,1,1,0,F,25.76,0.361,0,,,,2017-04-19T00:00:00Z,,,
935,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.89,0.007,0,,,,2017-04-19T00:00:00Z,,,
936,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.46,0.1,0,,,,2017-04-19T00:00:00Z,,,
937,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.69,0.127,0,,,,2017-04-19T00:00:00Z,,,
938,NAR-,,0,NAR,2,,0,0,1,1,0,F,22.33,0.248,0,,,,2017-04-19T00:00:00Z,,,
939,NAR-,,0,NAR,2,,0,0,1,1,0,F,16.75,0.101,0,,,,2017-04-19T00:00:00Z,,,
940,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.68,0.131,0,,,,2017-04-19T00:00:00Z,,,
941,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.8,0.142,0,,,,2017-04-19T00:00:00Z,,,
942,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.13,0.115,0,,,,2017-04-19T00:00:00Z,,,
943,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.51,0.024,0,,,,2017-04-19T00:00:00Z,,,
944,NAR-,,0,NAR,2,,0,0,1,1,0,F,14.26,0.06,0,,,,2017-04-19T00:00:00Z,,,
945,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.1,0.009,0,,,,2017-04-19T00:00:00Z,,,
946,NAR-,,0,NAR,2,,0,0,1,1,0,J,13.82,0.064,0,,,,2017-04-19T00:00:00Z,,,
947,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.3,0.025,0,,,,2017-04-19T00:00:00Z,,,
948,NAR-,,0,NAR,2,,0,0,1,1,0,F,15.03,0.077,0,,,,2017-04-19T00:00:00Z,,,
949,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.07,0.306,0,,,,2017-04-19T00:00:00Z,,,
950,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.84,0.052,0,,,,2017-04-19T00:00:00Z,,,
951,NAR-,,0,NAR,2,,0,0,1,1,0,F,16.97,0.121,0,,,,2017-04-19T00:00:00Z,,,
952,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.26,0.134,0,,,,2017-04-19T00:00:00Z,,,
953,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.55,0.114,0,,,,2017-04-19T00:00:00Z,,,
954,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.8,0.115,0,,,,2017-04-19T00:00:00Z,,,
955,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.4,0.106,0,,,,2017-04-19T00:00:00Z,,,
956,NAR-,,0,NAR,2,,0,0,1,1,0,F,18.63,0.133,0,,,,2017-04-19T00:00:00Z,,,
957,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.58,0.021,0,,,,2017-04-19T00:00:00Z,,,
958,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.68,0.116,0,,,,2017-04-19T00:00:00Z,,,
959,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.27,0.129,0,,,,2017-04-19T00:00:00Z,,,
960,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.88,0.129,0,,,,2017-04-19T00:00:00Z,,,
961,NAR-,,0,NAR,2,,0,0,1,1,0,J,16.76,0.107,0,,,,2017-04-19T00:00:00Z,,,
962,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.73,0.099,0,,,,2017-04-19T00:00:00Z,,,
963,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.12,0.123,0,,,,2017-04-19T00:00:00Z,,,
964,NAR-,,0,NAR,2,,0,0,1,1,0,F,21.89,0.235,0,,,,2017-04-19T00:00:00Z,,,
965,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.06,0.124,0,,,,2017-04-19T00:00:00Z,,,
966,NAR-,,0,NAR,2,,0,0,1,1,0,F,11.79,0.035,0,,,,2017-04-19T00:00:00Z,,,
967,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.43,0.047,0,,,,2017-04-19T00:00:00Z,,,
968,NAR-,,0,NAR,2,,0,0,1,1,0,J,14.33,0.059,0,,,,2017-04-19T00:00:00Z,,,
969,NAR-,,0,NAR,2,,0,0,1,1,0,J,14.89,0.065,0,,,,2017-04-19T00:00:00Z,,,
970,NAR-,,0,NAR,2,,0,0,1,1,0,F,27.4,0.5,0,,,,2017-04-19T00:00:00Z,,,
971,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.48,0.327,0,,,,2017-04-19T00:00:00Z,,,
972,NAR-,,0,NAR,2,,0,0,1,1,0,F,20.47,0.465,0,,,,2017-04-19T00:00:00Z,,,
973,NAR-,,0,NAR,2,,0,0,1,1,0,F,20.91,0.228,0,,,,2017-04-19T00:00:00Z,,,
974,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.04,0.201,0,,,,2017-04-19T00:00:00Z,,,
975,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.45,0.114,0,,,,2017-04-19T00:00:00Z,,,
976,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.92,0.085,0,,,,2017-04-19T00:00:00Z,,,
977,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.62,0.121,0,,,,2017-04-19T00:00:00Z,,,
978,NAR-,,0,NAR,2,,0,0,1,1,0,F,12.62,0.118,0,,,,2017-04-19T00:00:00Z,,,
979,NAR-,,0,NAR,2,,0,0,1,1,0,J,12.22,0.038,0,,,,2017-04-19T00:00:00Z,,,
980,NAR-,,0,NAR,2,,0,0,1,1,0,F,13,0.039,0,,,,2017-04-19T00:00:00Z,,,
981,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.86,0.045,0,,,,2017-04-19T00:00:00Z,,,
982,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.79,0.004,0,,,,2017-04-19T00:00:00Z,,,
983,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.07,0.01,0,,,,2017-04-19T00:00:00Z,,,
984,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.99,0.04,0,,,,2017-04-19T00:00:00Z,,,
985,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.97,0.01,0,,,,2017-04-19T00:00:00Z,,,
986,NAR-,,0,NAR,2,,0,0,1,1,0,M,19.59,0.155,0,,,,2017-04-19T00:00:00Z,,,
987,NAR-,,0,NAR,2,,0,0,1,1,0,F,22.59,0.274,0,,,,2017-04-19T00:00:00Z,,,
988,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.73,0.122,0,,,,2017-04-19T00:00:00Z,,,
989,NAR-,,0,NAR,2,,0,0,1,1,0,J,11.12,0.027,0,,,,2017-04-19T00:00:00Z,,,
990,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.52,0.006,0,,,,2017-04-19T00:00:00Z,,,
991,NAR-,,0,NAR,2,,0,0,1,1,0,F,26.55,0.372,0,,,,2017-04-19T00:00:00Z,,,
992,NAR-,,0,NAR,2,,0,0,1,1,0,J,13.29,0.048,0,,,,2017-04-19T00:00:00Z,,,
993,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.43,0.109,0,,,,2017-04-19T00:00:00Z,,,
994,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.21,0.098,0,,,,2017-04-19T00:00:00Z,,,
995,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.17,0.133,0,,,,2017-04-19T00:00:00Z,,,
996,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.86,0.123,0,,,,2017-04-19T00:00:00Z,,,
997,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.26,0.095,0,,,,2017-04-19T00:00:00Z,,,
998,NAR-,,0,NAR,2,,0,0,1,1,0,M,15.81,0.078,0,,,,2017-04-19T00:00:00Z,,,
999,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.14,0.107,0,,,,2017-04-19T00:00:00Z,,,
1000,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.21,0.1,0,,,,2017-04-19T00:00:00Z,,,
1001,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.38,0.127,0,,,,2017-04-19T00:00:00Z,,,
1002,NAR-,,0,NAR,2,,0,0,1,1,0,M,17.81,0.104,0,,,,2017-04-19T00:00:00Z,,,
1003,NAR-,,0,NAR,2,,0,0,1,1,0,M,18.38,0.112,0,,,,2017-04-19T00:00:00Z,,,
1004,NAR-,,0,NAR,2,,0,0,1,1,0,M,16.57,0.124,0,,,,2017-04-19T00:00:00Z,,,
1005,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.52,0.085,0,,,,2017-04-19T00:00:00Z,,,
1006,NAR-,,0,NAR,2,,0,0,1,1,0,J,11.26,0.021,0,,,,2017-04-19T00:00:00Z,,,
1007,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.51,0.031,0,,,,2017-04-19T00:00:00Z,,,
1008,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.7,0.045,0,,,,2017-04-19T00:00:00Z,,,
1009,NAR-,,0,NAR,2,,0,0,1,1,0,F,13.89,0.053,0,,,,2017-04-19T00:00:00Z,,,
1010,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.78,0.051,0,,,,2017-04-19T00:00:00Z,,,
1011,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.86,0.02,0,,,,2017-04-19T00:00:00Z,,,
1012,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.71,0.024,0,,,,2017-04-19T00:00:00Z,,,
1013,NAR-,,0,NAR,2,,0,0,1,1,0,J,10.38,0.006,0,,,,2017-04-19T00:00:00Z,,,
1014,NAR-,,0,NAR,2,,0,0,1,1,0,J,13.45,0.019,0,,,,2017-04-19T00:00:00Z,,,
1015,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.98,0.053,0,,,,2017-04-19T00:00:00Z,,,
1016,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.66,0.099,0,,,,2017-04-19T00:00:00Z,,,
1017,NAR-,,0,NAR,2,,0,0,1,1,0,J,8.15,0.01,0,,,,2017-04-19T00:00:00Z,,,
1018,NAR-,,0,NAR,2,,0,0,1,1,0,J,7.46,0.008,0,,,,2017-04-19T00:00:00Z,,,
1019,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.63,0.299,0,,,,2017-04-19T00:00:00Z,,,
1020,NAR-,,0,NAR,2,,0,0,1,1,0,F,26.16,0.355,0,,,,2017-04-19T00:00:00Z,,,
1021,NAR-,,0,NAR,2,,0,0,1,1,0,F,24.23,0.293,0,,,,2017-04-19T00:00:00Z,,,
1022,NAR-,,0,NAR,2,,0,0,1,1,0,F,23.99,0.307,0,,,,2017-04-19T00:00:00Z,,,
1023,NAR-,,0,NAR,2,,0,0,1,1,0,F,21.46,0.206,0,,,,2017-04-19T00:00:00Z,,,
